millisInsercao,grau,siglaTribunal,valorCausa,nivelSigilo,numero,codigoOrgaoJulgador,procEl,classeProcessual,tamanhoProcesso,dscSistema,competencia,codigoLocalidade,totalAssuntos,dataAjuizamento,movimentoNacional,movimentoLocal,assuntoNacional,assuntoLocal,tempo_proc_dias,data_ultimo_mov,total_movs_loc,total_movs_nac,total_movs,1_mov_nac_freq,2_mov_nac_freq,desc_mov1,desc_mov2,tempoMedioEntreMovimentos,cluster_processo,pontuacao_processo
1527867292182,3,TST,0.0,0,03092802819965555555,45240,0,241,0,0,5,5300108,0,841978800000,"[[246, '20160420140142']]",[],"[[864, False]]",[],7166,20160420140142,0.0,1.0,1.0,246,0,Definitivo,0,7166.0,3,216.04044633306302
1527867583545,3,TST,0.0,0,03092783919965095555,45240,0,241,0,0,5,4106902,0,841978800000,"[[246, '20160519110617']]",[],"[[864, False]]",[],7195,20160519110617,0.0,1.0,1.0,246,0,Definitivo,0,7195.0,3,216.83605675830307
1527867178015,3,TST,0.0,0,03092917019965155555,45240,0,1005,0,0,5,3509502,0,842324400000,"[[246, '20160621145132']]",[],"[[864, False]]",[],7224,20160621145132,0.0,1.0,1.0,246,0,Definitivo,0,7224.0,3,217.63166718354313
1527867308300,3,TST,0.0,0,03092945819965035555,45240,0,241,0,0,5,3106200,0,842410800000,"[[246, '20160627153334']]",[],"[[864, False]]",[],7229,20160627153334,0.0,1.0,1.0,246,0,Definitivo,0,7229.0,3,217.76884139479142
1527867520075,3,TST,0.0,0,03092967619965125555,45240,0,241,0,0,5,4205407,0,842410800000,"[[246, '20160616131344']]",[],"[[864, False]]",[],7218,20160616131344,0.0,1.0,1.0,246,0,Definitivo,0,7218.0,3,217.4670581300452
1527867206600,3,TST,0.0,0,03093236219965555555,45240,0,241,0,0,5,5300108,0,842583600000,"[[246, '20160519082353']]",[],"[[864, False]]",[],7188,20160519082353,0.0,1.0,1.0,246,0,Definitivo,0,7188.0,3,216.64401286255548
1527867219527,3,TST,0.0,0,03093289219965085555,45240,0,241,0,0,5,1501402,0,842583600000,"[[246, '20160503100023']]",[],"[[864, False]]",[],7172,20160503100023,0.0,1.0,1.0,246,0,Definitivo,0,7172.0,3,216.20505538656099
1527867219796,3,TST,0.0,0,03093340719965155555,45240,0,1005,0,0,5,3509502,0,842929200000,"[[246, '20160513092434']]",[],"[[864, False]]",[],7178,20160513092434,0.0,1.0,1.0,246,0,Definitivo,0,7178.0,3,216.36966444005893
1527867158601,3,TST,0.0,0,03093409819965555555,45240,0,1689,0,0,5,5300108,0,842929200000,"[[246, '20160607153441']]",[],"[[864, False]]",[],7203,20160607153441,0.0,1.0,1.0,246,0,Definitivo,0,7203.0,3,217.05553549630034
1527867552384,3,TST,0.0,0,03093393519965045555,45240,0,241,0,0,5,4314902,0,842929200000,"[[246, '20160607124846']]",[],"[[864, False]]",[],7203,20160607124846,0.0,1.0,1.0,246,0,Definitivo,0,7203.0,3,217.05553549630034
1527867055905,3,TST,0.0,0,03093332219965155555,45240,0,1005,0,0,5,3509502,0,842929200000,"[[246, '20160616105257']]",[],"[[864, False]]",[],7212,20160616105257,0.0,1.0,1.0,246,0,Definitivo,0,7212.0,3,217.30244907654725
1527867100677,3,TST,0.0,0,03093445119965155555,45240,0,1689,0,0,5,3509502,0,843015600000,"[[246, '20160603084104']]",[],"[[864, False]]",[],7198,20160603084104,0.0,1.0,1.0,246,0,Definitivo,0,7198.0,3,216.91836128505204
1527867206622,3,TST,0.0,0,03093428119965155555,45240,0,241,0,0,5,3509502,0,843015600000,"[[246, '20160520122033']]",[],"[[864, False]]",[],7184,20160520122033,0.0,1.0,1.0,246,0,Definitivo,0,7184.0,3,216.53427349355687
1527867520092,3,TST,0.0,0,03093462719965045555,45240,0,241,0,0,5,4314902,0,843015600000,"[[246, '20160627155130']]",[],"[[864, False]]",[],7222,20160627155130,0.0,1.0,1.0,246,0,Definitivo,0,7222.0,3,217.5767974990438
1527867552398,3,TST,0.0,0,03093437719965115555,45240,0,241,0,0,5,1302603,0,843015600000,"[[246, '20160801114726']]",[],"[[864, False]]",[],7257,20160801114726,0.0,1.0,1.0,246,0,Definitivo,0,7257.0,3,218.53701697778183
1527867327733,3,TST,0.0,0,03093506419965045555,45240,0,241,0,0,5,4314902,0,843102000000,"[[246, '20160607092754']]",[],"[[864, False]]",[],7201,20160607092754,0.0,1.0,1.0,246,0,Definitivo,0,7201.0,3,217.000665811801
1527867219717,3,TST,0.0,0,03093526619965105555,45240,0,47,0,0,5,5300108,0,843102000000,"[[246, '20160628142509']]",[],"[[864, False]]",[],7222,20160628142509,0.0,1.0,1.0,246,0,Definitivo,0,7222.0,3,217.5767974990438
1527867394843,3,TST,0.0,0,03130290219965035555,45240,0,47,0,0,5,3106200,0,843188400000,"[[246, '20160601140538'], [246, '20160601140431']]",[],"[[864, False]]",[],7194,20160601140538,0.0,2.0,2.0,246,0,Definitivo,0,3597.0,3,167.4670581300452
1527867565168,3,TST,0.0,0,03093545719965205555,45240,0,241,0,0,5,2800308,0,843188400000,"[[246, '20160607125559']]",[],"[[864, False]]",[],7200,20160607125559,0.0,1.0,1.0,246,0,Definitivo,0,7200.0,3,216.97323096955137
1527867100703,3,TST,0.0,0,03129862719965085555,45240,0,241,0,0,5,1501402,0,843534000000,"[[246, '20160615114150']]",[],"[[864, False]]",[],7204,20160615114150,0.0,1.0,1.0,246,0,Definitivo,0,7204.0,3,217.08297033855
1527867292204,3,TST,0.0,0,03129767219965555555,45240,0,241,0,0,5,5300108,0,843534000000,"[[246, '20160615105332']]",[],"[[864, False]]",[],7204,20160615105332,0.0,1.0,1.0,246,0,Definitivo,0,7204.0,3,217.08297033855
1527867394822,3,TST,0.0,0,03129817519965095555,45240,0,241,0,0,5,4106902,0,843534000000,"[[246, '20160412125940']]",[],"[[864, False]]",[],7140,20160412125940,0.0,1.0,1.0,246,0,Definitivo,0,7140.0,3,215.32714043457193
1527867565182,3,TST,0.0,0,03129847319965115555,45240,0,241,0,0,5,1302603,0,843534000000,"[[246, '20160607092922']]",[],"[[864, False]]",[],7196,20160607092922,0.0,1.0,1.0,246,0,Definitivo,0,7196.0,3,216.86349160055275
1516129485887,3,TST,0.0,0,03132427819965045555,45240,0,1009,43930,0,5,4314902,0,843534000000,"[[26, '20131028113012'], [123, '20131003171126'], [123, '20131017165348'], [123, '20130911150303'], [123, '20131028112934'], [132, '20130909184718'], [51, '20131213091927'], [51, '20150205155216'], [123, '20150120171927'], [123, '20170918185131'], [36, '20150205153450'], [36, '20171120185407'], [51, '20171120185719'], [123, '20131025105827'], [123, '20010831084651'], [123, '20131028114957'], [132, '20131213091926']]",[],"[[864, False]]",[],7727,20171120185719,0.0,17.0,17.0,123,51,Remessa,Remessa,454.52941176470586,3,131.67185115836764
1579342708982,3,TST,0.0,0,03132427819965045555,78381,0,1689,59654,0,5,4314902,0,843534000000,"[[51, '20131213091927'], [51, '20190626124148'], [123, '20190411161442'], [123, '20130911150303'], [112, '20181129180000'], [123, '20190327151148'], [123, '20191105172151'], [36, '20150205153450'], [123, '20190411170649'], [123, '20191112160721'], [51, '20180320160501'], [92, '20190107070000'], [123, '20010831084651'], [123, '20131003171126'], [36, '20171120185407'], [112, '20190607114144'], [92, '20190415070000'], [123, '20181218180209'], [132, '20130909184718'], [26, '20131028113012'], [92, '20190207070000'], [123, '20181121154352'], [51, '20191211144322'], [123, '20190411093137'], [123, '20131025105827'], [92, '20180221070000'], [51, '20181212150143'], [123, '20170918185131'], [123, '20180405154307'], [123, '20180307190321'], [123, '20180403191313'], [123, '20181212113516'], [123, '20190410184732'], [123, '20190606164951'], [123, '20190411164057'], [123, '20190206084114'], [123, '20190108141111'], [51, '20190613181202'], [123, '20131017165348'], [123, '20131028112934'], [51, '20171120185719'], [51, '20190503163243'], [123, '20150120171927'], [123, '20190411151459'], [36, '20181212145735'], [123, '20180405150815'], [123, '20181121145804'], [123, '20190411151823'], [51, '20191105181925'], [123, '20181121144017'], [132, '20131213091926'], [123, '20131028114957'], [51, '20180305151707'], [51, '20150205155216'], [123, '20190409154134'], [112, '20190415182551'], [123, '20180220113613'], [112, '20191125141249'], [123, '20190613183737'], [897, '20181211090000'], [112, '20190207174802'], [123, '20181212082900'], [51, '20180417165352'], [112, '20190107000000']]",[],"[[864, False]]",[],8478,20191211144322,0.0,64.0,64.0,123,51,Remessa,Remessa,132.46875,3,137.55579269794646
1548709377551,3,TST,0.0,0,03132427819965045555,45237,0,1689,52429,0,5,4314902,0,843534000000,"[[123, '20130911150303'], [123, '20181212082900'], [123, '20181212113516'], [123, '20180403191313'], [123, '20180405154307'], [36, '20171120185407'], [51, '20131213091927'], [417, '20180406070000'], [132, '20131213091926'], [897, '20181211090000'], [36, '20181212145735'], [123, '20131028112934'], [51, '20180320160501'], [51, '20180417165352'], [123, '20131028114957'], [123, '20181218180209'], [123, '20150120171927'], [123, '20181121145804'], [92, '20190107070000'], [123, '20010831084651'], [132, '20130909184718'], [51, '20150205155216'], [417, '20181123070000'], [51, '20180305151707'], [123, '20131025105827'], [51, '20171120185719'], [417, '20180309070000'], [112, '20190107000000'], [92, '20180221070000'], [51, '20181212150143'], [123, '20181121154352'], [112, '20181129180000'], [123, '20181121144017'], [123, '20190108141111'], [26, '20131028113012'], [123, '20131003171126'], [36, '20150205153450'], [123, '20180220113613'], [123, '20131017165348'], [123, '20170918185131'], [123, '20180405150815'], [123, '20180307190321']]",[],"[[864, False]]",[],8141,20190108141111,0.0,42.0,42.0,123,51,Remessa,Remessa,193.83333333333334,3,133.77478561061218
1527867120303,3,TST,0.0,0,03132427819965045555,45213,0,1689,46207,0,5,4314902,0,843534000000,"[[123, '20131017165348'], [123, '20131028114957'], [51, '20180320160501'], [123, '20131003171126'], [51, '20150205155216'], [51, '20180417165352'], [36, '20150205153450'], [123, '20150120171927'], [123, '20170918185131'], [51, '20171120185719'], [417, '20180406070000'], [123, '20130911150303'], [123, '20180220113613'], [123, '20131025105827'], [123, '20180307190321'], [132, '20130909184718'], [26, '20131028113012'], [123, '20180405150815'], [36, '20171120185407'], [51, '20180305151707'], [92, '20180221070000'], [123, '20180403191313'], [123, '20180405154307'], [417, '20180309070000'], [51, '20131213091927'], [132, '20131213091926'], [123, '20131028112934'], [123, '20010831084651']]",[],"[[864, False]]",[],7875,20180417165352,0.0,28.0,28.0,123,51,Remessa,Remessa,281.25,3,131.3250828214032
1527867376435,3,TST,0.0,0,03129871219965085555,45240,0,241,0,0,5,1501402,0,843534000000,"[[246, '20160615115312']]",[],"[[864, False]]",[],7204,20160615115312,0.0,1.0,1.0,246,0,Definitivo,0,7204.0,3,217.08297033855
1527867158449,3,TST,0.0,0,03129889419965085555,45240,0,241,0,0,5,1501402,0,843620400000,"[[246, '20160614091303']]",[],"[[864, False]]",[],7202,20160614091303,0.0,1.0,1.0,246,0,Definitivo,0,7202.0,3,217.0281006540507
1527867219541,3,TST,0.0,0,03129955919965095555,45240,0,241,0,0,5,4106902,0,843706800000,"[[246, '20160614091517']]",[],"[[864, False]]",[],7201,20160614091517,0.0,1.0,1.0,246,0,Definitivo,0,7201.0,3,217.000665811801
1527867327757,3,TST,0.0,0,03129979419965035555,45240,0,241,0,0,5,3106200,0,843706800000,"[[246, '20160519083147']]",[],"[[864, False]]",[],7175,20160519083147,0.0,1.0,1.0,246,0,Definitivo,0,7175.0,3,216.28735991330996
1527867490671,3,TST,0.0,0,03129967119965085555,45240,0,241,0,0,5,1501402,0,843706800000,"[[246, '20160420140236']]",[],"[[864, False]]",[],7146,20160420140236,0.0,1.0,1.0,246,0,Definitivo,0,7146.0,3,215.4917494880699
1527867080183,3,TST,0.0,0,03129987919965035555,45240,0,241,0,0,5,3106200,0,843706800000,"[[246, '20160520122249']]",[],"[[864, False]]",[],7176,20160520122249,0.0,1.0,1.0,246,0,Definitivo,0,7176.0,3,216.3147947555596
1527867219555,3,TST,0.0,0,03129996419965035555,45240,0,241,0,0,5,3106200,0,843706800000,"[[246, '20160615123650']]",[],"[[864, False]]",[],7202,20160615123650,0.0,1.0,1.0,246,0,Definitivo,0,7202.0,3,217.0281006540507
1527867327794,3,TST,0.0,0,03130027319965015555,45240,0,241,0,0,5,3304557,0,843793200000,"[[246, '20160616131855']]",[],"[[864, False]]",[],7202,20160616131855,0.0,1.0,1.0,246,0,Definitivo,0,7202.0,3,217.0281006540507
1527867344055,3,TST,0.0,0,03130053319965085555,45240,0,47,0,0,5,1501402,0,843793200000,"[[246, '20160615102241']]",[],"[[864, False]]",[],7201,20160615102241,0.0,1.0,1.0,246,0,Definitivo,0,7201.0,3,217.000665811801
1527867100739,3,TST,0.0,0,03130147519965235555,45240,0,241,0,0,5,5103403,0,844052400000,"[[246, '20160606122807']]",[],"[[864, False]]",[],7189,20160606122807,0.0,1.0,1.0,246,0,Definitivo,0,7189.0,3,216.67144770480513
1527867394725,3,TST,0.0,0,03130112319965235555,45240,0,241,0,0,5,5103403,0,844052400000,"[[246, '20160609135457']]",[],"[[864, False]]",[],7192,20160609135457,0.0,1.0,1.0,246,0,Definitivo,0,7192.0,3,216.75375223155413
1527867490690,3,TST,0.0,0,03130327519965135555,45240,0,1005,0,0,5,2507507,0,844138800000,"[[246, '20160606122948']]",[],"[[864, False]]",[],7188,20160606122948,0.0,1.0,1.0,246,0,Definitivo,0,7188.0,3,216.64401286255548
1527867055763,3,TST,0.0,0,03130316919965035555,45240,0,1689,0,0,5,3106200,0,844138800000,"[[246, '20160517111217']]",[],"[[864, False]]",[],7168,20160517111217,0.0,1.0,1.0,246,0,Definitivo,0,7168.0,3,216.09531601756237
1527867565215,3,TST,0.0,0,03130391919965045555,45240,0,241,0,0,5,4314902,0,844225200000,"[[246, '20160623140715']]",[],"[[864, False]]",[],7204,20160623140715,0.0,1.0,1.0,246,0,Definitivo,0,7204.0,3,217.08297033855
1527867238422,3,TST,0.0,0,03168239019965085555,45240,0,47,0,0,5,1501402,0,844740000000,"[[246, '20160607111437']]",[],"[[864, False]]",[],7182,20160607111437,0.0,1.0,1.0,246,0,Definitivo,0,7182.0,3,216.47940380905754
1527867292351,3,TST,0.0,0,03168247019965015555,45240,0,1689,0,0,5,3304557,0,844740000000,"[[246, '20160412102011']]",[],"[[864, False]]",[],7126,20160412102011,0.0,1.0,1.0,246,0,Definitivo,0,7126.0,3,214.94305264307675
1527867461886,3,TST,0.0,0,03168213919965115555,45240,0,1689,0,0,5,1302603,0,844740000000,"[[246, '20160616132544']]",[],"[[864, False]]",[],7191,20160616132544,0.0,1.0,1.0,246,0,Definitivo,0,7191.0,3,216.72631738930446
1527867190493,3,TST,0.0,0,03168287919965205555,45240,0,241,0,0,5,2800308,0,844826400000,"[[246, '20160420140330']]",[],"[[864, False]]",[],7133,20160420140330,0.0,1.0,1.0,246,0,Definitivo,0,7133.0,3,215.13509653882434
1527867177810,3,TST,0.0,0,03168334819965045555,45240,0,241,0,0,5,4314902,0,844912800000,"[[246, '20160614145245']]",[],"[[864, False]]",[],7187,20160614145245,0.0,1.0,1.0,246,0,Definitivo,0,7187.0,3,216.61657802030584
1527867583559,3,TST,0.0,0,03168398219965035555,45240,0,241,0,0,5,3106200,0,844999200000,"[[246, '20160615105723']]",[],"[[864, False]]",[],7187,20160615105723,0.0,1.0,1.0,246,0,Definitivo,0,7187.0,3,216.61657802030584
1527867190506,3,TST,0.0,0,03168429619965085555,45240,0,241,0,0,5,1501402,0,844999200000,"[[246, '20160420140719']]",[],"[[864, False]]",[],7131,20160420140719,0.0,1.0,1.0,246,0,Definitivo,0,7131.0,3,215.08022685432502
1527867552414,3,TST,0.0,0,03168476419965105555,45240,0,241,0,0,5,5300108,0,844999200000,"[[246, '20160628104335']]",[],"[[864, False]]",[],7200,20160628104335,0.0,1.0,1.0,246,0,Definitivo,0,7200.0,3,216.97323096955137
1527867190530,3,TST,0.0,0,03168553619965035555,45240,0,241,0,0,5,3106200,0,845431200000,"[[246, '20160523105919']]",[],"[[864, False]]",[],7159,20160523105919,0.0,1.0,1.0,246,0,Definitivo,0,7159.0,3,215.84840243731543
1527867534748,3,TST,0.0,0,03168589819965175555,45240,0,241,0,0,5,3205309,0,845517600000,"[[246, '20160615123847']]",[],"[[864, False]]",[],7181,20160615123847,0.0,1.0,1.0,246,0,Definitivo,0,7181.0,3,216.45196896680787
1527867100760,3,TST,0.0,0,03168645719965085555,45240,0,241,0,0,5,1501402,0,845604000000,"[[246, '20160520122446']]",[],"[[864, False]]",[],7154,20160520122446,0.0,1.0,1.0,246,0,Definitivo,0,7154.0,3,215.71122822606713
1527867238370,3,TST,0.0,0,03168667519965175555,45240,0,241,0,0,5,3205309,0,845604000000,"[[246, '20160615124132']]",[],"[[864, False]]",[],7180,20160615124132,0.0,1.0,1.0,246,0,Definitivo,0,7180.0,3,216.42453412455825
1527867141193,3,TST,0.0,0,03168779319965215555,45240,0,1005,0,0,5,2408102,0,845863200000,"[[246, '20160621145429']]",[],"[[864, False]]",[],7183,20160621145429,0.0,1.0,1.0,246,0,Definitivo,0,7183.0,3,216.5068386513072
1527867327813,3,TST,0.0,0,03168804919965035555,45240,0,241,0,0,5,3106200,0,845863200000,"[[246, '20160616133228']]",[],"[[864, False]]",[],7178,20160616133228,0.0,1.0,1.0,246,0,Definitivo,0,7178.0,3,216.36966444005893
1527867254561,3,TST,0.0,0,03168828919965045555,45240,0,241,0,0,5,4314902,0,845949600000,"[[246, '20160622160223']]",[],"[[864, False]]",[],7183,20160622160223,0.0,1.0,1.0,246,0,Definitivo,0,7183.0,3,216.5068386513072
1527867291747,3,TST,0.0,0,01928487619955045555,45240,0,1002,0,0,5,4314902,0,845949600000,"[[132, '20160314131529'], [123, '20160321151232'], [123, '20160314193528'], [123, '20160321151307']]",[],"[[864, False]]",[],7090,20160321151307,0.0,4.0,4.0,123,132,Remessa,Remessa,1772.5,3,141.01301149081337
1527867219567,3,TST,0.0,0,03168844819965085555,45240,0,241,0,0,5,1501402,0,846036000000,"[[246, '20160503100113']]",[],"[[864, False]]",[],7132,20160503100113,0.0,1.0,1.0,246,0,Definitivo,0,7132.0,3,215.1076616965747
1527867177829,3,TST,0.0,0,03207085319965035555,45240,0,241,0,0,5,3106200,0,846036000000,"[[246, '20170405171901']]",[],"[[864, False]]",[],7469,20170405171901,0.0,1.0,1.0,246,0,Definitivo,0,7469.0,3,224.3532035347091
1527867238402,3,TST,0.0,0,03168892119965175555,45240,0,1005,0,0,5,3205309,0,846036000000,"[[246, '20160609150854'], [246, '20160609150806']]",[],"[[864, False]]",[],7169,20160609150854,0.0,2.0,2.0,246,0,Definitivo,0,3584.5,3,166.95265483786415
1527867308320,3,TST,0.0,0,03207170419965075555,45240,0,241,0,0,5,2304400,0,846122400000,"[[246, '20160609141100']]",[],"[[864, False]]",[],7168,20160609141100,0.0,1.0,1.0,246,0,Definitivo,0,7168.0,3,216.09531601756237
1527867520115,3,TST,0.0,0,03207199219965175555,45240,0,241,0,0,5,3205309,0,846208800000,"[[246, '20160614145437']]",[],"[[864, False]]",[],7172,20160614145437,0.0,1.0,1.0,246,0,Definitivo,0,7172.0,3,216.20505538656099
1527867141125,3,TST,0.0,0,03207291819965075555,45240,0,47,0,0,5,2304400,0,846554400000,"[[246, '20160617135228']]",[],"[[864, False]]",[],7171,20160617135228,0.0,1.0,1.0,246,0,Definitivo,0,7171.0,3,216.1776205443113
1527867327836,3,TST,0.0,0,03207238619965155555,45240,0,1005,0,0,5,3509502,0,846554400000,"[[246, '20160609140108']]",[],"[[864, False]]",[],7163,20160609140108,0.0,1.0,1.0,246,0,Definitivo,0,7163.0,3,215.95814180631407
1527867344074,3,TST,0.0,0,03207307319965085555,45240,0,47,0,0,5,1501402,0,846554400000,"[[246, '20160621162524']]",[],"[[864, False]]",[],7175,20160621162524,0.0,1.0,1.0,246,0,Definitivo,0,7175.0,3,216.28735991330996
1527867534766,3,TST,0.0,0,03207223119965145555,45240,0,241,0,0,5,1100205,0,846554400000,"[[246, '20160420140810']]",[],"[[864, False]]",[],7113,20160420140810,0.0,1.0,1.0,246,0,Definitivo,0,7113.0,3,214.5863996938312
1527867327977,3,TST,0.0,0,03207262819965555555,45240,0,120,0,0,5,5300108,0,846554400000,"[[246, '20160615094958']]",[],"[[864, False]]",[],7169,20160615094958,0.0,1.0,1.0,246,0,Definitivo,0,7169.0,3,216.122750859812
1527867141032,3,TST,0.0,0,03207333319965155555,45240,0,241,0,0,5,3509502,0,846640800000,"[[246, '20160622160719']]",[],"[[864, False]]",[],7175,20160622160719,0.0,1.0,1.0,246,0,Definitivo,0,7175.0,3,216.28735991330996
1527867100774,3,TST,0.0,0,03266203619965105555,45240,0,241,0,0,5,5300108,0,846900000000,"[[246, '20160801105353']]",[],"[[864, False]]",[],7212,20160801105353,0.0,1.0,1.0,246,0,Definitivo,0,7212.0,3,217.30244907654725
1527867158511,3,TST,0.0,0,03266325019965105555,45240,0,241,0,0,5,5300108,0,846900000000,"[[246, '20160607095105']]",[],"[[864, False]]",[],7157,20160607095105,0.0,1.0,1.0,246,0,Definitivo,0,7157.0,3,215.7935327528161
1527867308345,3,TST,0.0,0,03266264319965105555,45240,0,241,0,0,5,5300108,0,846900000000,"[[246, '20160615125827']]",[],"[[864, False]]",[],7165,20160615125827,0.0,1.0,1.0,246,0,Definitivo,0,7165.0,3,216.01301149081337
1527867055783,3,TST,0.0,0,03207501519965175555,45240,0,1689,0,0,5,3205309,0,847159200000,"[[246, '20160607093150'], [246, '20160607093851']]",[],"[[864, False]]",[],7154,20160607093851,0.0,2.0,2.0,246,0,Definitivo,0,3577.0,3,166.64401286255548
1527867238440,3,TST,0.0,0,03207449519965035555,45240,0,47,0,0,5,3106200,0,847159200000,"[[246, '20160601140801']]",[],"[[864, False]]",[],7148,20160601140801,0.0,1.0,1.0,246,0,Definitivo,0,7148.0,3,215.5466191725692
1527867520218,3,TST,0.0,0,03207469219965025555,45240,0,47,0,0,5,3550308,0,847159200000,"[[246, '20160608112620']]",[],"[[864, False]]",[],7155,20160608112620,0.0,1.0,1.0,246,0,Definitivo,0,7155.0,3,215.7386630683168
1527867552448,3,TST,0.0,0,03207574019965055555,45240,0,47,0,0,5,2927408,0,847245600000,"[[246, '20160607111745']]",[],"[[864, False]]",[],7153,20160607111745,0.0,1.0,1.0,246,0,Definitivo,0,7153.0,3,215.6837933838175
1527867177852,3,TST,0.0,0,03207682619965035555,45240,0,1005,0,0,5,3106200,0,847418400000,"[[246, '20160519111543']]",[],"[[864, False]]",[],7132,20160519111543,0.0,1.0,1.0,246,0,Definitivo,0,7132.0,3,215.1076616965747
1527867238452,3,TST,0.0,0,03265342719965155555,45240,0,47,0,0,5,3509502,0,847418400000,"[[246, '20160601141357']]",[],"[[864, False]]",[],7145,20160601141357,0.0,1.0,1.0,246,0,Definitivo,0,7145.0,3,215.46431464582022
1527867344093,3,TST,0.0,0,03265363519965105555,45240,0,47,0,0,5,5300108,0,847677600000,"[[246, '20160519122953']]",[],"[[864, False]]",[],7129,20160519122953,0.0,1.0,1.0,246,0,Definitivo,0,7129.0,3,215.02535716982572
1527867583591,3,TST,0.0,0,03265406719965035555,45240,0,241,0,0,5,3106200,0,847677600000,"[[246, '20160609144539']]",[],"[[864, False]]",[],7150,20160609144539,0.0,1.0,1.0,246,0,Definitivo,0,7150.0,3,215.60148885706852
1527867272157,3,TST,0.0,0,03265481119965155555,45240,0,1689,0,0,5,3509502,0,847764000000,"[[123, '20141126125504'], [123, '20141201150554'], [893, '20141125164358'], [123, '20141125165545'], [246, '20150203160602']]",[],"[[864, False]]",[],6657,20150203160602,0.0,5.0,5.0,123,893,Remessa,Remessa,1331.4,3,129.02261368560076
1527867343916,3,TST,0.0,0,03265600919965125555,45240,0,241,0,0,5,4205407,0,847936800000,"[[246, '20160329102611'], [246, '20160317163024']]",[],"[[864, False]]",[],7075,20160329102611,0.0,2.0,2.0,246,0,Definitivo,0,3537.5,3,165.0184984592633
1527867219591,3,TST,0.0,0,03265642419965205555,45240,0,241,0,0,5,2800308,0,848282400000,"[[246, '20160607131359']]",[],"[[864, False]]",[],7141,20160607131359,0.0,1.0,1.0,246,0,Definitivo,0,7141.0,3,215.3545752768216
1527867411335,3,TST,0.0,0,03265667519965175555,45240,0,241,0,0,5,3205309,0,848282400000,"[[246, '20160607142545']]",[],"[[864, False]]",[],7141,20160607142545,0.0,1.0,1.0,246,0,Definitivo,0,7141.0,3,215.3545752768216
1527867158468,3,TST,0.0,0,03265706419965085555,45240,0,241,0,0,5,1501402,0,848368800000,"[[246, '20160420140923']]",[],"[[864, False]]",[],7092,20160420140923,0.0,1.0,1.0,246,0,Definitivo,0,7092.0,3,214.0102680065884
1527867292230,3,TST,0.0,0,03265691919965215555,45240,0,241,0,0,5,2408102,0,848368800000,"[[246, '20160609102410']]",[],"[[864, False]]",[],7142,20160609102410,0.0,1.0,1.0,246,0,Definitivo,0,7142.0,3,215.38201011907125
1527867327865,3,TST,0.0,0,03265764419965095555,45240,0,241,0,0,5,4106902,0,848541600000,"[[246, '20160519083416']]",[],"[[864, False]]",[],7119,20160519083416,0.0,1.0,1.0,246,0,Definitivo,0,7119.0,3,214.75100874732914
1527867206642,3,TST,0.0,0,03265818219965125555,45240,0,241,0,0,5,4205407,0,848628000000,"[[246, '20160503100228']]",[],"[[864, False]]",[],7102,20160503100228,0.0,1.0,1.0,246,0,Definitivo,0,7102.0,3,214.284616429085
1527867426332,3,TST,0.0,0,03265858119965175555,45240,0,241,0,0,5,3205309,0,848628000000,"[[246, '20160317163100']]",[],"[[864, False]]",[],7055,20160317163100,0.0,1.0,1.0,246,0,Definitivo,0,7055.0,3,212.99517884335108
1527867158777,3,TST,0.0,0,03265965419965555555,45240,0,120,0,0,5,5300108,0,848887200000,"[[246, '20160602095641']]",[],"[[864, False]]",[],7129,20160602095641,0.0,1.0,1.0,246,0,Definitivo,0,7129.0,3,215.02535716982572
1527867080215,3,TST,0.0,0,03265915119965045555,45240,0,241,0,0,5,4314902,0,848973600000,"[[246, '20160615124346']]",[],"[[864, False]]",[],7141,20160615124346,0.0,1.0,1.0,246,0,Definitivo,0,7141.0,3,215.3545752768216
1527867343936,3,TST,0.0,0,03265990919965555555,45240,0,1005,0,0,5,5300108,0,849146400000,"[[246, '20160621142348']]",[],"[[864, False]]",[],7145,20160621142348,0.0,1.0,1.0,246,0,Definitivo,0,7145.0,3,215.46431464582022
1527867552492,3,TST,0.0,0,03265984219965225555,45240,0,1005,0,0,5,2211001,0,849146400000,"[[246, '20160512085226']]",[],"[[864, False]]",[],7105,20160512085226,0.0,1.0,1.0,246,0,Definitivo,0,7105.0,3,214.36692095583396
1527867158491,3,TST,0.0,0,03266056219965035555,45240,0,241,0,0,5,3106200,0,849232800000,"[[246, '20160614091930']]",[],"[[864, False]]",[],7137,20160614091930,0.0,1.0,1.0,246,0,Definitivo,0,7137.0,3,215.244835907823
1527867505063,3,TST,0.0,0,03266073719965105555,45240,0,241,0,0,5,5300108,0,849232800000,"[[246, '20160523110321']]",[],"[[864, False]]",[],7115,20160523110321,0.0,1.0,1.0,246,0,Definitivo,0,7115.0,3,214.64126937833055
1527867534782,3,TST,0.0,0,03266154119965095555,45240,0,241,0,0,5,4106902,0,849232800000,"[[246, '20160520122811']]",[],"[[864, False]]",[],7112,20160520122811,0.0,1.0,1.0,246,0,Definitivo,0,7112.0,3,214.55896485158155
1527867254581,3,TST,0.0,0,03266112319965555555,45240,0,1005,0,0,5,5300108,0,849232800000,"[[246, '20160607094622']]",[],"[[864, False]]",[],7130,20160607094622,0.0,1.0,1.0,246,0,Definitivo,0,7130.0,3,215.05279201207537
